30	0.0, 0.0, 1.0	实穿感受：穿着很舒服，冰凉感觉一般尺码大小：尺码大小合适，非常合
29	0.0, 0.0, 1.0	失望，估计不会体验京东恒源
35	0.0, 0.0, 1.0	大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算,客服真的很不错哦
35	0.0, 0.0, 1.0	不好，质量不好，还起球，真心
30	0.0, 0.0, 1.0	膝盖处颜色和图片有点差别，中厚
35	0.0, 0.0, 1.0	衣服透明，不适合我
35	0.0, 0.0, 1.0	内衣可以，布料柔软，内绒柔顺，厚溥适中，型号合身，非常满
35	0.0, 0.0, 1.0	老牌子穿着很舒服，搞活动比超市卖的合适。发货速度很
35	0.0, 0.0, 1.0	质量真差。穿了才两个多月全破了个口子一拉全裂
17	0.0, 0.64, 0.06	衣服很好，很透气，这两天气温飙升，还好它来了，真是很
26,30	0.0, 0.0, 1.0|0.0, 0.0, 1.0	涨价了，两天没看一单长了10块，质量
35	0.0, 0.0, 1.0	手感很好，穿的很舒服，就算出了汗，也不觉得难受，很好的运动
30	0.0, 0.0, 1.0	一般吧，没有想象中的好，毕竟价格就这摆着
35	0.0, 0.0, 1.0	质量不好穿2次皮筋
15	0.0, 0.76, 0.01	穿在身上弄的
24	0.0, 0.0, 1.0	材质很好，吸汗能力很强
35	0.0, 0.0, 1.0	衣服收到了，是纯棉的，质量很好，穿在身上效果不错，我儿子:米，斤我买了大号，穿上大小合适，搞活动，我一次买两
30	0.0, 0.0, 1.0	差评，还没出多长时间就起
35	0.0, 0.0, 1.0	***东西像屁股过一样太差
30	0.0, 0.0, 1.0	货已经收到，尺码大小刚刚合适，试穿了一下，很舒服。后续有什么好与不好的再来追加评
30,35	0.0, 0.0, 1.0|0.0, 0.0, 1.0	品质做工：做工精细，质量很好，款式时尚大气，很满意的一次购物
35	0.0, 0.0, 1.0	裤子穿着老是往上跑，有点怕
35	0.0, 0.0, 1.0	码数偏小有些严重，175-140斤xl只能说贴身，不是
35	0.0, 0.0, 1.0	实际货物与购买前不
35	0.0, 0.0, 1.0	这衣服布料跟抹布一样的要死商家非常的过分
35	0.0, 0.0, 1.0	衣服有弹力，跑步特方便，穿着凉快，特别喜欢
30	0.0, 0.0, 1.0	京东品质值得信赖，速度一如既往的快，十分好评！
24,26	0.0, 0.0, 1.0|0.0, 0.0, 1.0	的确纯棉，穿来睡觉很
35	0.0, 0.0, 1.0	这个衣服在穿着上还是挺好的，虽然是质感不是很好，但毕竟这个价格，你还要什么自行车能。以上是我对这件衣服的初始穿着体验
29	0.0, 0.0, 1.0	孩子非常喜欢，穿着很舒服，孩子朋友也很喜欢，下次还来
35	0.0, 0.0, 1.0	质量非常差很不满
23	0.28, 0.37, 0.35	懒哥说质量不错，
35	0.0, 0.0, 1.0	质量很好，推荐一
29	0.0, 0.0, 1.0	品牌知名度高，尺码大小也合适，做工细节非常好，锤子手感摸着舒服，穿着也舒服，保暖性能不错，厚薄程度适中，靠近性能良好，是一款性价比高的保暖
30	0.0, 0.0, 1.0	纯在身上扎扎的，不舒服
18	0.1, 0.81, 0.03	出于意料的好尺寸很合身物美价
24,29	0.0, 0.0, 1.0|0.0, 0.0, 1.0	尺寸大小合适，穿上后包裹性很好。吸汗性不错。送货还是一如既往的快
17	0.0, 0.63, 0.02	上身效果：非常好看很舒
11	1.0, 0.0, 0.0	说真的很一
25	0.0, 0.0, 1.0	很好的秋衣，一直买这个牌
30,35	0.0, 0.0, 1.0|0.0, 0.0, 1.0	裤子没包包感觉设计的一点也不方
26,32	0.0, 0.0, 1.0|0.0, 0.0, 1.0	质量一般，做工不细
26	0.0, 0.0, 1.0	衣服很好，大小合适，也很舒适
30	0.0, 0.0, 1.0	?收到立马打开看了一下，非常不错，质量超好，颜值又高?，推荐推荐
35	0.0, 0.0, 1.0	?宝贝收到了，很惊喜?，设计合理，时尚大方，继续关注，以后会回购的?
24,26	0.0, 0.0, 1.0|0.0, 0.0, 1.0	不是宽松大
35	0.0, 0.0, 1.0	差评，衣服没穿 先过水就已经变形，想着无聊疫情退换货麻烦，要求退点差价，几天没给我回复，一直说等回
17	0.0, 0.73, 0.21	薄款的 性价比
30,35	0.0, 0.0, 1.0|0.0, 0.0, 1.0	做工一般，穿着比较
24	0.0, 0.0, 1.0	穿着很舒服！吸汗性强
30	0.0, 0.0, 1.0	刚到货把所有衣服试了个遍穿上身很舒
26	0.0, 0.0, 1.0	恒源祥。老品牌了， 值得拥有！！ 质量有保证。。 做工挺好的， 面料舒服， 贴身 保暖效果很好！！ 京东的物流速度也是一如既往的给力！！ 多快好省- -給力京东
35	0.0, 0.0, 1.0	质量一般，有
35	0.0, 0.0, 1.0	没通知就放快递柜，为啥不送上门
26	0.0, 0.0, 1.0	没有说的那么
35	0.0, 0.0, 1.0	很好，穿上暖和，天冷就靠这保暖了。质量
35	0.0, 0.0, 1.0	**，就是一条秋裤，薄如一张纸，说好听的就是超薄的保暖
30	0.0, 0.0, 1.0	起球，真难受穿着，两天就非常宽松
29	0.0, 0.0, 1.0	一星不想给，买小了不给换货，太小了按她们的迟寸买的，试了一下不给换货，给她们发过去又拒收，来回折腾了，半个月，客服讲不清楚，在也不会买，。。
35	0.0, 0.0, 1.0	质量还行，穿着感觉还是挺舒服的。透气性不错，跑步的时候比较凉快。整体感觉还行吧。物流速度很快，当天就收到了。跑步还是得穿速干衣才行啊，要不然全身汗湿透了非常不舒服也懒得跑了，走穿速干衣感觉凉快多了也愿意多运动下了
30	0.0, 0.0, 1.0	厚薄程度：薄尺码大小：小物没有
24,35	0.0, 0.0, 1.0|0.0, 0.0, 1.0	尺码大小： 羊毛裤穿在下半身尺寸正好材质手感： 质感非常不错保暖效果： 羊毛裤在保暖方面，超穿在下半身很舒服，非常不
24	0.0, 0.0, 1.0	料子柔软有弹性，穿着很舒服，大小
24,26	0.0, 0.0, 1.0|0.0, 0.0, 1.0	宝贝收到了，是我喜欢的款式。恒源祥的内裤，果然是好～～～颜色很正，很喜欢。活动买的，价格实惠，送货速度快。一直在京东自营店买内衣，质量有保障，售后也很好。手感很舒服，柔软。是纯棉的，舒适透气。大小合适，码数标准。下次需要再
26	0.0, 0.0, 1.0	已收到快递就试穿了，，衣料很有弹性，穿上正好紧贴在身上很舒服，瘦身效果明显，加上李宁的，看起来还挺帅气，今晚就去夜跑体验
32,35	0.0, 0.0, 1.0|0.0, 0.0, 1.0	挺合适的，就是下错单了，该买加厚的保暖裤，不是加厚的秋裤，朋友们下单时一定要看清楚，一字之差，给你带来不必要的麻烦
30	0.0, 0.0, 1.0	太
30	0.0, 0.0, 1.0	做工细节：做工不错。材质手感：手感舒适。保暖效果：保暖效果
24,29	0.0, 0.0, 1.0|0.0, 0.0, 1.0	不错，穿起来没有静电，绒很软密。因为目前广东天气不算冷，所以暂时还无法体验其保暖性.厚度也偏厚那种不算特别
35	0.0, 0.0, 1.0	质量不
27	0.0, 0.0, 1.0	漂洗五次还有这么多纤维杂质，你是用什么做的
24	0.0, 0.0, 1.0	四个内裤 有个是
35	0.0, 0.0, 1.0	穿着很舒服，下次还会购买这样的衣服
30	0.0, 0.0, 1.0	以前买过穿着挺好，这次竟然面料和款式都变了，变得瘦长，没法穿送人了
26,15	0.0, 0.0, 1.0|0.0, 0.45, 0.3	质量一般般，底边有点发散，有点像喇
30	0.0, 0.0, 1.0	是南通一个厂买了恒源祥商标生产的，质量一般，细节不到位，毛头没弄
30	0.0, 0.0, 1.0	挺合身的。穿着也挺舒
30	0.0, 0.0, 1.0	面料很舒服，巴适得板，飞一般的感
35	0.0, 0.0, 1.0	最大号是闹着玩的吗，勒死
24,26,31	0.0, 0.0, 1.0|0.0, 0.0, 1.0|0.0, 0.0, 1.0	质量不好太差，手感不好，现在都不敢在网上买衣服了质量越来越差假商家太多
35	0.0, 0.0, 1.0	摸起来感觉很舒服，材质棉材
30	0.0, 0.0, 1.0	竟然起球，这么大个品牌，服?
24	0.0, 0.0, 1.0	东西非常好，穿着特别舒服，有弹性，真正的运动服，满
35	0.0, 0.0, 1.0	我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意。我真的很喜欢它，它完全超出了预期的价值，交货速度非常快，包装非常仔细和紧凑，物流公司有一个良好的服务态度，交货速度非常快，我非常满意购
26,30	0.0, 0.0, 1.0|0.0, 0.0, 1.0	说的加绒加厚但是感觉就加绒了，厚应该是没加，跟秋裤差不多，没有保暖裤那种
26,30	0.0, 0.0, 1.0|0.0, 0.0, 1.0	给老公买的，一直买这个牌子的内衣，老公觉得不错，穿着很舒服，恒源祥内裤面料材质很舒服，抗菌面料手感绵软，很细腻的感觉，内衬带网透气效果好，小细节做的蛮好，下水洗了也不缩水，国产老牌子质量有保障，价廉物美
26,30	0.0, 0.0, 1.0|0.0, 0.0, 1.0	舒适程度：舒适吸汗效果：较好面料材质：不错，很合适
35	0.0, 0.0, 1.0	衣服大小还可以。质量不太好。衣服有异
24	0.0, 0.0, 1.0	快递已收到，要的就是大牌品质，尺码标准，版型很好，面料和店家描述的一致，上身效果很好，快递也是杠杠的
27,29	0.0, 0.0, 1.0|0.0, 0.0, 1.0	整体来说非常不错，效果可
30	0.0, 0.0, 1.0	宝贝和介绍的一样，质感很好，功能强大，用了感觉不错还
30	0.0, 0.0, 1.0	上身效果：收到了非常满意，很合
26	0.0, 0.0, 1.0	吸汗效果：非常好，吸汗透气，穿着很舒
26	0.0, 0.0, 1.0	垃圾，李宁，搞得像是穿过的一样，褶皱的不
24,27	0.0, 0.0, 1.0|0.0, 0.0, 1.0	只穿了一天裤子，就一个洞，质量太
35	0.0, 0.0, 1.0	会夹到缝里的，不怎么好，有点线头，布碎，其他
24	0.0, 0.0, 1.0	穿着不舒服 穿档
29	0.0, 0.0, 1.0	就一个灰的，其他我看都一个颜色，
35	0.0, 0.0, 1.0	布料十分的舒服，做工有可以
